"CancerType","SampleType","Expression","PatientID"
"LAML","Normal",3.22013168921681,"LAML_N_33"
"LAML","Normal",3.27641492007839,"LAML_N_34"
"LAML","Normal",2.27462211943483,"LAML_N_35"
"LAML","Normal",1.748335953647,"LAML_N_36"
"LAML","Normal",2.15931952495209,"LAML_N_37"
"LGG","Tumor",2.46679259823411,"LGG_T_1"
"LGG","Tumor",3.43907652282484,"LGG_T_2"
"LGG","Tumor",2.90885505621714,"LGG_T_3"
"LGG","Tumor",0.7837558822966,"LGG_T_4"
"LGG","Tumor",0.633563482397649,"LGG_T_5"
"LGG","Tumor",2.28711924704611,"LGG_T_6"
"LGG","Tumor",1.44828295871803,"LGG_T_7"
"LGG","Tumor",3.06793389416,"LGG_T_8"
"LGG","Tumor",2.03867380598092,"LGG_T_9"
"LGG","Tumor",3.47397040375236,"LGG_T_10"
"LGG","Tumor",4.15271475567369,"LGG_T_11"
"LGG","Tumor",4.12863513686164,"LGG_T_12"
"LGG","Tumor",2.28079567360821,"LGG_T_13"
"LGG","Tumor",1.67316655852306,"LGG_T_14"
"LGG","Tumor",2.33951565391562,"LGG_T_15"
"LGG","Tumor",1.09409059008646,"LGG_T_16"
"LGG","Tumor",3.73092933666479,"LGG_T_17"
"LGG","Tumor",0.608847869730028,"LGG_T_18"
"LGG","Tumor",1.26895504128296,"LGG_T_19"
"LGG","Tumor",3.05903851321054,"LGG_T_20"
"LGG","Tumor",2.82131197731043,"LGG_T_21"
"LGG","Tumor",3.34629389287437,"LGG_T_22"
"LGG","Tumor",1.5313817224326,"LGG_T_23"
"LGG","Tumor",0.868647568302515,"LGG_T_24"
"LGG","Tumor",3.47850458588111,"LGG_T_25"
"LGG","Tumor",3.0530123657318,"LGG_T_26"
"LGG","Tumor",4.71811645308708,"LGG_T_27"
"LGG","Tumor",1.40532766302986,"LGG_T_28"
"LGG","Tumor",0.641290320717005,"LGG_T_29"
"LGG","Tumor",3.28874565739733,"LGG_T_30"
"LGG","Tumor",4.10620607652773,"LGG_T_31"
"LGG","Tumor",2.30828409540152,"LGG_T_32"
"LGG","Tumor",3.33614799895564,"LGG_T_33"
"LGG","Tumor",2.03602607615141,"LGG_T_34"
"LGG","Tumor",3.5634812225234,"LGG_T_35"
"LGG","Tumor",2.84980163325829,"LGG_T_36"
"LGG","Tumor",2.98158788979486,"LGG_T_37"
"LGG","Tumor",1.16525221733796,"LGG_T_38"
"LGG","Tumor",1.77413149020801,"LGG_T_39"
"LGG","Tumor",1.90639349852114,"LGG_T_40"
"LGG","Tumor",2.22361320876997,"LGG_T_41"
"LGG","Tumor",1.07842622254136,"LGG_T_42"
"LGG","Tumor",3.1080077470996,"LGG_T_43"
"LGG","Tumor",1.5692599128655,"LGG_T_44"
"LGG","Tumor",2.76902219762362,"LGG_T_45"
"LGG","Tumor",0.863914816447099,"LGG_T_46"
"LGG","Tumor",1.5659183050494,"LGG_T_47"
"LGG","Tumor",4.57165502458833,"LGG_T_48"
"LGG","Tumor",3.03840994164042,"LGG_T_49"
"LGG","Tumor",2.54215273043541,"LGG_T_50"
"LGG","Tumor",1.33626515629472,"LGG_T_51"
"LGG","Tumor",1.79050239943919,"LGG_T_52"
"LGG","Tumor",1.49826443549085,"LGG_T_53"
"LGG","Tumor",2.93814180163069,"LGG_T_54"
"LGG","Tumor",4.52163811576916,"LGG_T_55"
"LGG","Tumor",4.04783186036559,"LGG_T_56"
"LGG","Tumor",2.64881307571371,"LGG_T_57"
"LGG","Tumor",2.06753713566246,"LGG_T_58"
"LGG","Tumor",3.89300300193091,"LGG_T_59"
"LGG","Tumor",3.69417253051686,"LGG_T_60"
"LGG","Normal",4.41073287719341,"LGG_N_1"
"LGG","Normal",3.35254386312319,"LGG_N_2"
"LGG","Normal",2.34975394516178,"LGG_N_3"
"LGG","Normal",2.18761351253381,"LGG_N_4"
"LGG","Normal",2.40970808176323,"LGG_N_5"
"LGG","Normal",3.33166382029647,"LGG_N_6"
"LGG","Normal",2.63186098198699,"LGG_N_7"
"LGG","Normal",2.58091702393514,"LGG_N_8"
"LGG","Normal",2.0495392687672,"LGG_N_9"
"LGG","Normal",4.12169054953735,"LGG_N_10"
"LGG","Normal",2.98054087557771,"LGG_N_11"
"LGG","Normal",3.76640297305556,"LGG_N_12"
"LGG","Normal",2.41733186928018,"LGG_N_13"
"LGG","Normal",2.10438321567373,"LGG_N_14"
"LGG","Normal",1.92290631701062,"LGG_N_15"
"LGG","Normal",3.34442727835486,"LGG_N_16"
"LGG","Normal",2.76440504338422,"LGG_N_17"
"LGG","Normal",2.3821119266079,"LGG_N_18"
"LGG","Normal",3.59059244820008,"LGG_N_19"
"LGG","Normal",2.99990399377956,"LGG_N_20"
"LGG","Normal",2.26847996237989,"LGG_N_21"
"LGG","Normal",1.5652381087339,"LGG_N_22"
"LGG","Normal",3.7220043663098,"LGG_N_23"
"LGG","Normal",1.26392491373319,"LGG_N_24"
"LGG","Normal",1.89381322591476,"LGG_N_25"
"LGG","Normal",3.76016963537334,"LGG_N_26"
"LGG","Normal",3.81665099148528,"LGG_N_27"
"LGG","Normal",2.6469697383593,"LGG_N_28"
"LGG","Normal",3.2627228263134,"LGG_N_29"
"LGG","Normal",2.58348281102112,"LGG_N_30"
"LGG","Normal",3.54059839821045,"LGG_N_31"
"LGG","Normal",3.36929334412457,"LGG_N_32"
"LGG","Normal",4.03441108062984,"LGG_N_33"
"LGG","Normal",3.5584582552366,"LGG_N_34"
"LGG","Normal",3.0229749548623,"LGG_N_35"
"LGG","Normal",2.32539757946703,"LGG_N_36"
"LGG","Normal",3.06277366763436,"LGG_N_37"
"LGG","Normal",2.63303902640515,"LGG_N_38"
"LGG","Normal",2.8237612526651,"LGG_N_39"
"LGG","Normal",3.23483532028866,"LGG_N_40"
"LIHC","Tumor",1.45361587550555,"LIHC_T_1"
"LIHC","Tumor",0.869956596074317,"LIHC_T_2"
"LIHC","Tumor",0.821165567861373,"LIHC_T_3"
"LIHC","Tumor",0,"LIHC_T_4"
"LIHC","Tumor",0,"LIHC_T_5"
"LIHC","Tumor",1.34823486847075,"LIHC_T_6"
"LIHC","Tumor",1.69642938568365,"LIHC_T_7"
"LIHC","Tumor",1.58049312037807,"LIHC_T_8"
"LIHC","Tumor",1.30989431263119,"LIHC_T_9"
"LIHC","Tumor",0.739071726300119,"LIHC_T_10"
"LIHC","Tumor",1.21037329299813,"LIHC_T_11"
"LIHC","Tumor",1.15674457107598,"LIHC_T_12"
"LIHC","Tumor",1.36920110665419,"LIHC_T_13"
"LIHC","Tumor",1.45488197314429,"LIHC_T_14"
"LIHC","Tumor",1.30020660395673,"LIHC_T_15"
"LIHC","Tumor",2.53898883050382,"LIHC_T_16"
"LIHC","Tumor",2.14077508034965,"LIHC_T_17"
"LIHC","Tumor",1.38624987755259,"LIHC_T_18"
"LIHC","Tumor",1.79594695628249,"LIHC_T_19"
"LIHC","Tumor",0,"LIHC_T_20"
"LIHC","Tumor",0.886940138604535,"LIHC_T_21"
"LIHC","Tumor",0.024894762262762,"LIHC_T_22"
"LIHC","Tumor",2.41159443640421,"LIHC_T_23"
"LIHC","Tumor",1.14696871748386,"LIHC_T_24"
"LIHC","Tumor",0.457226581335898,"LIHC_T_25"
"LIHC","Tumor",1.54803000032574,"LIHC_T_26"
"LIHC","Tumor",2.94653958099348,"LIHC_T_27"
"LIHC","Tumor",0.562400732875186,"LIHC_T_28"
"LIHC","Tumor",0.720982656618251,"LIHC_T_29"
"LIHC","Tumor",0.618421846229273,"LIHC_T_30"
"LIHC","Tumor",0.558614589721669,"LIHC_T_31"
"LIHC","Tumor",2.03368465203439,"LIHC_T_32"
"LIHC","Tumor",0.382845129186578,"LIHC_T_33"
"LIHC","Tumor",1.05075805687628,"LIHC_T_34"
"LIHC","Tumor",0.0755755490435936,"LIHC_T_35"
"LIHC","Tumor",1.40289350514939,"LIHC_T_36"
"LIHC","Tumor",0.935575267752712,"LIHC_T_37"
"LIHC","Tumor",0,"LIHC_T_38"
"LIHC","Tumor",0.489016117647323,"LIHC_T_39"
"LIHC","Tumor",0.160193824414369,"LIHC_T_40"
"LIHC","Tumor",0,"LIHC_T_41"
"LIHC","Tumor",0.268153049270468,"LIHC_T_42"
"LIHC","Tumor",0,"LIHC_T_43"
"LIHC","Tumor",2.49893404113346,"LIHC_T_44"
"LIHC","Tumor",0.634017224428862,"LIHC_T_45"
"LIHC","Tumor",1.28723153438404,"LIHC_T_46"
"LIHC","Tumor",1.17328801197161,"LIHC_T_47"
"LIHC","Tumor",1.4306859025218,"LIHC_T_48"
"LIHC","Tumor",1.15263898031623,"LIHC_T_49"
"LIHC","Tumor",1.88461305705762,"LIHC_T_50"
"LIHC","Tumor",2.19812068537917,"LIHC_T_51"
"LIHC","Tumor",0.461460747458143,"LIHC_T_52"
"LIHC","Tumor",0,"LIHC_T_53"
"LIHC","Tumor",1.37452582640868,"LIHC_T_54"
"LIHC","Tumor",1.01125492367654,"LIHC_T_55"
"LIHC","Normal",0,"LIHC_N_1"
"LIHC","Normal",0.597533563317745,"LIHC_N_2"
"LIHC","Normal",0.772269716003072,"LIHC_N_3"
"LIHC","Normal",1.96597014606271,"LIHC_N_4"
"LIHC","Normal",1.95339630533182,"LIHC_N_5"
"LIHC","Normal",1.47892943481416,"LIHC_N_6"
"LIHC","Normal",2.4142268127146,"LIHC_N_7"
"LIHC","Normal",0.718528107619198,"LIHC_N_8"
"LIHC","Normal",1.94088682243463,"LIHC_N_9"
"LIHC","Normal",1.10210504358292,"LIHC_N_10"
"LIHC","Normal",0.596983390474364,"LIHC_N_11"
"LIHC","Normal",1.86956109808016,"LIHC_N_12"
"LIHC","Normal",2.23573733209509,"LIHC_N_13"
"LIHC","Normal",1.83345740036337,"LIHC_N_14"
"LIHC","Normal",0.72333430307768,"LIHC_N_15"
"LIHC","Normal",0.755026960091411,"LIHC_N_16"
"LIHC","Normal",2.23299774486029,"LIHC_N_17"
"LIHC","Normal",1.41311819254969,"LIHC_N_18"
"LIHC","Normal",1.79451625087239,"LIHC_N_19"
"LIHC","Normal",0.859895480484046,"LIHC_N_20"
"LIHC","Normal",2.13968501658721,"LIHC_N_21"
"LIHC","Normal",0.483852951445736,"LIHC_N_22"
"LIHC","Normal",1.6311382841088,"LIHC_N_23"
"LIHC","Normal",0.477117094961001,"LIHC_N_24"
"LIHC","Normal",0,"LIHC_N_25"
"LIHC","Normal",0.0564910588717542,"LIHC_N_26"
"LUAD","Tumor",0.176049155000816,"LUAD_T_1"
"LUAD","Tumor",0,"LUAD_T_2"
"LUAD","Tumor",0,"LUAD_T_3"
"LUAD","Tumor",0,"LUAD_T_4"
"LUAD","Tumor",1.31263299466501,"LUAD_T_5"
"LUAD","Tumor",0.245455745071,"LUAD_T_6"
"LUAD","Tumor",0.633759291367257,"LUAD_T_7"
"LUAD","Tumor",2.13165396743965,"LUAD_T_8"
"LUAD","Tumor",1.08281886606901,"LUAD_T_9"
"LUAD","Tumor",0.821307006565716,"LUAD_T_10"
"LUAD","Tumor",0.0297045174737346,"LUAD_T_11"
"LUAD","Tumor",0.109150207965661,"LUAD_T_12"
"LUAD","Tumor",0.050885923597046,"LUAD_T_13"
"LUAD","Tumor",0.639990886268689,"LUAD_T_14"
"LUAD","Tumor",0.153964944776079,"LUAD_T_15"
"LUAD","Tumor",0.967795024728388,"LUAD_T_16"
"LUAD","Tumor",1.90366555077595,"LUAD_T_17"
"LUAD","Tumor",1.11129322146413,"LUAD_T_18"
"LUAD","Tumor",0.251761402696509,"LUAD_T_19"
"LUAD","Tumor",0,"LUAD_T_20"
"LUAD","Tumor",1.01103816292608,"LUAD_T_21"
"LUAD","Tumor",0.89427107510221,"LUAD_T_22"
"LUAD","Tumor",0,"LUAD_T_23"
"LUAD","Tumor",1.19695150127526,"LUAD_T_24"
"LUAD","Tumor",1.47066868316022,"LUAD_T_25"
"LUAD","Tumor",0.53416275996498,"LUAD_T_26"
"LUAD","Tumor",1.12307293171743,"LUAD_T_27"
"LUAD","Tumor",0.124501272691528,"LUAD_T_28"
"LUAD","Tumor",3.07845524799109,"LUAD_T_29"
"LUAD","Tumor",0,"LUAD_T_30"
"LUAD","Tumor",1.39808830451039,"LUAD_T_31"
"LUAD","Tumor",0.876658648515439,"LUAD_T_32"
"LUAD","Tumor",0,"LUAD_T_33"
"LUAD","Tumor",0.467453255340068,"LUAD_T_34"
"LUAD","Tumor",0.0969937722743277,"LUAD_T_35"
"LUAD","Tumor",0.314040216954478,"LUAD_T_36"
"LUAD","Tumor",0.138629534931938,"LUAD_T_37"
"LUAD","Tumor",0.478701332842502,"LUAD_T_38"
"LUAD","Tumor",0.981526905766351,"LUAD_T_39"
"LUAD","Tumor",0,"LUAD_T_40"
"LUAD","Tumor",1.13124486074666,"LUAD_T_41"
"LUAD","Tumor",0,"LUAD_T_42"
"LUAD","Tumor",2.13111621855219,"LUAD_T_43"
"LUAD","Tumor",0.665552237821316,"LUAD_T_44"
"LUAD","Tumor",0,"LUAD_T_45"
"LUAD","Tumor",0.546179991272667,"LUAD_T_46"
"LUAD","Tumor",1.5485612429061,"LUAD_T_47"
"LUAD","Tumor",1.14262540583529,"LUAD_T_48"
"LUAD","Tumor",0.466164649110088,"LUAD_T_49"
"LUAD","Tumor",2.51584353785075,"LUAD_T_50"
"LUAD","Tumor",1.11694982686028,"LUAD_T_51"
"LUAD","Tumor",0.576444596780431,"LUAD_T_52"
"LUAD","Tumor",0.237874956857651,"LUAD_T_53"
"LUAD","Tumor",1.99832969801806,"LUAD_T_54"
"LUAD","Tumor",1.35846169176445,"LUAD_T_55"
"LUAD","Tumor",0,"LUAD_T_56"
"LUAD","Tumor",1.83892804884907,"LUAD_T_57"
"LUAD","Tumor",1.59944449405747,"LUAD_T_58"
"LUAD","Tumor",1.15118838479027,"LUAD_T_59"
"LUAD","Tumor",0,"LUAD_T_60"
"LUAD","Tumor",0.58470719726399,"LUAD_T_61"
"LUAD","Tumor",0.502513766165399,"LUAD_T_62"
"LUAD","Tumor",0.987917872619662,"LUAD_T_63"
"LUAD","Tumor",0,"LUAD_T_64"
"LUAD","Tumor",1.78499174293621,"LUAD_T_65"
"LUAD","Tumor",0,"LUAD_T_66"
"LUAD","Tumor",0.520115955154262,"LUAD_T_67"
"LUAD","Tumor",0,"LUAD_T_68"
"LUAD","Tumor",0.323058079243971,"LUAD_T_69"
"LUAD","Tumor",0,"LUAD_T_70"
"LUAD","Tumor",0.997102658879363,"LUAD_T_71"
"LUAD","Tumor",0.646611739230463,"LUAD_T_72"
"LUAD","Tumor",0.72194520977041,"LUAD_T_73"
"LUAD","Tumor",1.44616824990518,"LUAD_T_74"
"LUAD","Tumor",1.80638840027556,"LUAD_T_75"
"LUAD","Tumor",1.89698059015975,"LUAD_T_76"
"LUAD","Tumor",1.28713840545269,"LUAD_T_77"
"LUAD","Tumor",0.563435364174189,"LUAD_T_78"
"LUAD","Tumor",0,"LUAD_T_79"
"LUAD","Tumor",0,"LUAD_T_80"
"LUAD","Tumor",2.12378142380841,"LUAD_T_81"
"LUAD","Tumor",0.911885746630256,"LUAD_T_82"
"LUAD","Tumor",2.728006766941,"LUAD_T_83"
"LUAD","Tumor",1.58230604831736,"LUAD_T_84"
"LUAD","Tumor",1.41843016235335,"LUAD_T_85"
"LUAD","Tumor",0.660442150733034,"LUAD_T_86"
"LUAD","Tumor",1.71320457532669,"LUAD_T_87"
"LUAD","Tumor",1.81711264449552,"LUAD_T_88"
"LUAD","Tumor",0,"LUAD_T_89"
"LUAD","Tumor",0.754887861259575,"LUAD_T_90"
"LUAD","Tumor",0.667508162404214,"LUAD_T_91"
"LUAD","Tumor",1.258433185875,"LUAD_T_92"
"LUAD","Tumor",2.74808933221417,"LUAD_T_93"
"LUAD","Normal",2.9703682907767,"LUAD_N_1"
"LUAD","Normal",3.69572072709005,"LUAD_N_2"
"LUAD","Normal",3.21761568147993,"LUAD_N_3"
"LUAD","Normal",3.63725053171778,"LUAD_N_4"
"LUAD","Normal",1.9375557811148,"LUAD_N_5"
"LUAD","Normal",2.85408501813497,"LUAD_N_6"
"LUAD","Normal",3.30405103273454,"LUAD_N_7"
"LUAD","Normal",1.95584689637027,"LUAD_N_8"
"LUAD","Normal",4.06290226020366,"LUAD_N_9"
"LUAD","Normal",1.98240438176868,"LUAD_N_10"
"LUAD","Normal",2.94186575736156,"LUAD_N_11"
"LUAD","Normal",2.93171665484096,"LUAD_N_12"
"LUAD","Normal",2.90758703213038,"LUAD_N_13"
"LUAD","Normal",2.64191112364212,"LUAD_N_14"
"LUAD","Normal",3.17020022027386,"LUAD_N_15"
"LUAD","Normal",1.98531919703892,"LUAD_N_16"
"LUAD","Normal",1.77875943997831,"LUAD_N_17"
"LUAD","Normal",2.2865958800663,"LUAD_N_18"
"LUAD","Normal",2.76439150747867,"LUAD_N_19"
"LUAD","Normal",3.81564904684253,"LUAD_N_20"
"LUAD","Normal",4.08021410244853,"LUAD_N_21"
"LUAD","Normal",3.06583596059269,"LUAD_N_22"
"LUAD","Normal",3.11552408871141,"LUAD_N_23"
"LUAD","Normal",2.61533488364534,"LUAD_N_24"
"LUAD","Normal",2.84869325779932,"LUAD_N_25"
"LUAD","Normal",1.68661410167546,"LUAD_N_26"
"LUAD","Normal",3.0421977736735,"LUAD_N_27"
"LUAD","Normal",2.3818079247219,"LUAD_N_28"
"LUAD","Normal",3.07799380903733,"LUAD_N_29"
"LUAD","Normal",2.53346571923329,"LUAD_N_30"
"LUAD","Normal",2.28095820268774,"LUAD_N_31"
"LUAD","Normal",2.63496168911526,"LUAD_N_32"
"LUAD","Normal",2.51672686204993,"LUAD_N_33"
"LUAD","Normal",3.68591335683079,"LUAD_N_34"
"LUAD","Normal",2.9776172565066,"LUAD_N_35"
"LUAD","Normal",3.15624393147947,"LUAD_N_36"
"LUAD","Normal",1.81756792191627,"LUAD_N_37"
"LUAD","Normal",4.00770815825931,"LUAD_N_38"
"LUAD","Normal",2.9377471434855,"LUAD_N_39"
"LUAD","Normal",2.12522566783429,"LUAD_N_40"
"LUAD","Normal",3.05748810691435,"LUAD_N_41"
"LUAD","Normal",3.50659801443279,"LUAD_N_42"
"LUAD","Normal",1.70330907991564,"LUAD_N_43"
"LUAD","Normal",4.16233636658134,"LUAD_N_44"
"LUAD","Normal",2.6838262264142,"LUAD_N_45"
"LUAD","Normal",3.70718741507581,"LUAD_N_46"
"LUAD","Normal",2.86805984582802,"LUAD_N_47"
"LUSC","Tumor",2.90433934197182,"LUSC_T_1"
"LUSC","Tumor",2.90118513050311,"LUSC_T_2"
"LUSC","Tumor",4.01869395796697,"LUSC_T_3"
"LUSC","Tumor",3.11054648458835,"LUSC_T_4"
"LUSC","Tumor",4.86259359106889,"LUSC_T_5"
"LUSC","Tumor",3.60634005316726,"LUSC_T_6"
"LUSC","Tumor",3.64346946958561,"LUSC_T_7"
"LUSC","Tumor",2.25298202476097,"LUSC_T_8"
"LUSC","Tumor",4.74722395536355,"LUSC_T_9"
"LUSC","Tumor",4.52107829373814,"LUSC_T_10"
"LUSC","Tumor",1.64347168663412,"LUSC_T_11"
"LUSC","Tumor",5.15031425692665,"LUSC_T_12"
"LUSC","Tumor",2.78629923741928,"LUSC_T_13"
"LUSC","Tumor",2.48584745250464,"LUSC_T_14"
"LUSC","Tumor",2.56303819309526,"LUSC_T_15"
"LUSC","Tumor",1.99737819180768,"LUSC_T_16"
"LUSC","Tumor",4.10997556459827,"LUSC_T_17"
"LUSC","Tumor",1.94478962851543,"LUSC_T_18"
"LUSC","Tumor",2.2511128519266,"LUSC_T_19"
"LUSC","Tumor",2.33476716209012,"LUSC_T_20"
"LUSC","Tumor",3.85809427769207,"LUSC_T_21"
"LUSC","Tumor",2.87630150958485,"LUSC_T_22"
"LUSC","Tumor",3.31800665652167,"LUSC_T_23"
"LUSC","Tumor",2.69769399807549,"LUSC_T_24"
"LUSC","Tumor",3.78235501870583,"LUSC_T_25"
"LUSC","Tumor",2.74398797366582,"LUSC_T_26"
"LUSC","Tumor",5.00911665918821,"LUSC_T_27"
"LUSC","Tumor",3.34716861059336,"LUSC_T_28"
"LUSC","Tumor",2.73120093182331,"LUSC_T_29"
"LUSC","Tumor",4.70352989672351,"LUSC_T_30"
"LUSC","Tumor",3.35340943017857,"LUSC_T_31"
"LUSC","Tumor",2.31900139948181,"LUSC_T_32"
"LUSC","Tumor",2.365843018493,"LUSC_T_33"
"LUSC","Tumor",3.81207376990765,"LUSC_T_34"
"LUSC","Tumor",2.14209072112329,"LUSC_T_35"
"LUSC","Tumor",4.87826251941308,"LUSC_T_36"
"LUSC","Tumor",2.41724708835567,"LUSC_T_37"
"LUSC","Tumor",1.81880519057747,"LUSC_T_38"
"LUSC","Tumor",1.75667073049344,"LUSC_T_39"
"LUSC","Tumor",2.32733544321052,"LUSC_T_40"
"LUSC","Tumor",3.87903624917435,"LUSC_T_41"
"LUSC","Tumor",1.38872855418527,"LUSC_T_42"
"LUSC","Tumor",2.8334287524194,"LUSC_T_43"
"LUSC","Normal",5.75241471068107,"LUSC_N_1"
"LUSC","Normal",2.24952222733528,"LUSC_N_2"
"LUSC","Normal",4.04009665595769,"LUSC_N_3"
"LUSC","Normal",4.34534375979995,"LUSC_N_4"
"LUSC","Normal",3.77782916921593,"LUSC_N_5"
"LUSC","Normal",2.57525029471615,"LUSC_N_6"
"LUSC","Normal",4.41470880717323,"LUSC_N_7"
"LUSC","Normal",3.1982395004931,"LUSC_N_8"
"LUSC","Normal",4.22619729256865,"LUSC_N_9"
"LUSC","Normal",4.54754945831852,"LUSC_N_10"
"LUSC","Normal",4.84867370188391,"LUSC_N_11"
"LUSC","Normal",2.57521705559578,"LUSC_N_12"
"LUSC","Normal",4.68690157204753,"LUSC_N_13"
"LUSC","Normal",3.21592300794742,"LUSC_N_14"
"LUSC","Normal",2.79029251442507,"LUSC_N_15"
"LUSC","Normal",4.87296462623978,"LUSC_N_16"
"LUSC","Normal",4.73851607211622,"LUSC_N_17"
"LUSC","Normal",3.62744147934023,"LUSC_N_18"
"LUSC","Normal",4.42914065849491,"LUSC_N_19"
"MESO","Tumor",2.72620295433367,"MESO_T_1"
"MESO","Tumor",2.53918613359054,"MESO_T_2"
"MESO","Tumor",3.55402492459178,"MESO_T_3"
"MESO","Tumor",4.35725372359049,"MESO_T_4"
"MESO","Tumor",2.36415512531564,"MESO_T_5"
"MESO","Tumor",2.78726773573881,"MESO_T_6"
"MESO","Tumor",4.45668353726004,"MESO_T_7"
"MESO","Tumor",2.490884217568,"MESO_T_8"
"MESO","Tumor",0.215888017487437,"MESO_T_9"
"MESO","Tumor",3.33390997454247,"MESO_T_10"
"MESO","Tumor",1.93345817698328,"MESO_T_11"
"MESO","Tumor",1.82138778209062,"MESO_T_12"
"MESO","Tumor",4.24074300167939,"MESO_T_13"
"MESO","Tumor",5.26792419510977,"MESO_T_14"
"MESO","Tumor",1.780143646691,"MESO_T_15"
"MESO","Tumor",3.8509513697613,"MESO_T_16"
"MESO","Tumor",2.72577834972491,"MESO_T_17"
"MESO","Tumor",2.96173364731499,"MESO_T_18"
"MESO","Tumor",4.04216288955094,"MESO_T_19"
"MESO","Tumor",3.03360070653561,"MESO_T_20"
"MESO","Tumor",1.96856083423378,"MESO_T_21"
"MESO","Tumor",2.34951731335168,"MESO_T_22"
"MESO","Tumor",3.50606144339341,"MESO_T_23"
"MESO","Tumor",0.483978856234641,"MESO_T_24"
"MESO","Tumor",3.91517056994301,"MESO_T_25"
"MESO","Tumor",1.2527760892623,"MESO_T_26"
"MESO","Tumor",2.84185725091292,"MESO_T_27"
"MESO","Tumor",2.62956721050258,"MESO_T_28"
"MESO","Tumor",4.11299567411889,"MESO_T_29"
"MESO","Tumor",3.00877550315117,"MESO_T_30"
"MESO","Tumor",2.92186532299975,"MESO_T_31"
"MESO","Tumor",3.51806199695314,"MESO_T_32"
"MESO","Tumor",1.99291163190411,"MESO_T_33"
"MESO","Tumor",2.62402733202817,"MESO_T_34"
"MESO","Tumor",3.99751060190231,"MESO_T_35"
"MESO","Tumor",3.50339980907439,"MESO_T_36"
"MESO","Tumor",1.54442948134201,"MESO_T_37"
"MESO","Tumor",3.45788255550542,"MESO_T_38"
"MESO","Tumor",1.44233656349082,"MESO_T_39"
"MESO","Tumor",2.22161538437487,"MESO_T_40"
"MESO","Tumor",4.03084657195155,"MESO_T_41"
"MESO","Tumor",0.56888101264869,"MESO_T_42"
"MESO","Tumor",1.04091199721371,"MESO_T_43"
"MESO","Tumor",4.12129886092097,"MESO_T_44"
"MESO","Tumor",2.00513340404189,"MESO_T_45"
"MESO","Tumor",4.06363320667345,"MESO_T_46"
"MESO","Tumor",2.65167598733844,"MESO_T_47"
"MESO","Tumor",3.24770186645747,"MESO_T_48"
"MESO","Tumor",3.63320507772378,"MESO_T_49"
"MESO","Tumor",2.1687143187345,"MESO_T_50"
"MESO","Tumor",2.51533526494794,"MESO_T_51"
"MESO","Tumor",2.40482901844891,"MESO_T_52"
"MESO","Tumor",5.63601046411692,"MESO_T_53"
"MESO","Tumor",2.94607325719212,"MESO_T_54"
"MESO","Tumor",3.29272661120563,"MESO_T_55"
"MESO","Tumor",2.47917264715359,"MESO_T_56"
"MESO","Tumor",2.57813554543993,"MESO_T_57"
"MESO","Tumor",4.19868085695185,"MESO_T_58"
"MESO","Tumor",2.48104251855715,"MESO_T_59"
"MESO","Tumor",2.8400624908553,"MESO_T_60"
"MESO","Tumor",3.19688835223561,"MESO_T_61"
"MESO","Tumor",2.38820244305666,"MESO_T_62"
"MESO","Tumor",4.77899034427157,"MESO_T_63"
"MESO","Tumor",1.39146657587337,"MESO_T_64"
"MESO","Tumor",4.83121916794017,"MESO_T_65"
"MESO","Tumor",2.46833429921536,"MESO_T_66"
"MESO","Tumor",4.17704583494403,"MESO_T_67"
"MESO","Tumor",0.820748777087071,"MESO_T_68"
"MESO","Tumor",3.77600680952299,"MESO_T_69"
"MESO","Tumor",3.69635745307141,"MESO_T_70"
"MESO","Tumor",1.54870921653446,"MESO_T_71"
"MESO","Tumor",2.05160230960491,"MESO_T_72"
"MESO","Tumor",3.01345103356476,"MESO_T_73"
"MESO","Tumor",3.96376161689155,"MESO_T_74"
"MESO","Tumor",2.05392688406587,"MESO_T_75"
"MESO","Tumor",2.59580018904124,"MESO_T_76"
"MESO","Tumor",4.39127312307188,"MESO_T_77"
"MESO","Tumor",1.69257894724305,"MESO_T_78"
"MESO","Tumor",3.7677201688114,"MESO_T_79"
"MESO","Tumor",3.26869437732944,"MESO_T_80"
"MESO","Tumor",1.71411165953822,"MESO_T_81"
"MESO","Tumor",2.15205834592076,"MESO_T_82"
"MESO","Normal",1.56847983642675,"MESO_N_1"
"MESO","Normal",2.7202002129374,"MESO_N_2"
"MESO","Normal",2.71654973260642,"MESO_N_3"
"MESO","Normal",0.486113590190147,"MESO_N_4"
"MESO","Normal",1.5499215764753,"MESO_N_5"
"MESO","Normal",0.971254500340269,"MESO_N_6"
"MESO","Normal",3.29666687472442,"MESO_N_7"
"MESO","Normal",3.00709095947707,"MESO_N_8"
"MESO","Normal",2.71602624353734,"MESO_N_9"
"MESO","Normal",3.83697875046498,"MESO_N_10"
"MESO","Normal",2.35660045966499,"MESO_N_11"
"MESO","Normal",2.57850285685607,"MESO_N_12"
"MESO","Normal",1.44212361101625,"MESO_N_13"
"MESO","Normal",4.01530223231782,"MESO_N_14"
"OV","Tumor",0,"OV_T_1"
"OV","Tumor",0,"OV_T_2"
"OV","Tumor",0,"OV_T_3"
"OV","Tumor",0,"OV_T_4"
"OV","Tumor",0,"OV_T_5"
"OV","Tumor",0,"OV_T_6"
"OV","Tumor",0,"OV_T_7"
"OV","Tumor",0,"OV_T_8"
